lon,lat,altitude,sats,date,GMTtime,winddir,windspeedms,windgustms,windgustdir,windspdms_avg5m,winddir_avg5m,windgustms_5m,windgustdir_5m,humidity,tempc,rainhourmm,raindailymm,rainindicate,rain5min,pressure,batt_lvl,light_lvl
80.428039,8.381381,88.70,9,2017-10-30,23:05:01,0,0.0,2.5,225,0.0,45,0.2,90,102.8,26.4,1.016,80.772,1,1.016,99965.75,4.12,0.00,
80.428031,8.381370,86.50,10,2017-10-30,23:10:01,0,0.0,2.5,225,0.0,0,0.0,0,102.7,26.4,1.016,80.772,0,0.000,99968.75,4.09,0.00,
80.428001,8.381345,88.20,11,2017-10-30,23:15:00,90,0.0,2.5,225,0.0,54,0.1,90,102.3,26.4,1.016,80.772,0,0.000,99968.00,4.10,0.00,
80.428039,8.381356,84.40,10,2017-10-30,23:20:00,113,0.0,2.5,225,0.0,111,0.3,113,102.3,26.4,1.778,81.534,1,0.762,99961.75,4.12,0.00,
80.428054,8.381362,86.10,9,2017-10-30,23:25:00,113,0.0,2.5,225,0.0,113,0.1,113,102.0,26.5,5.588,85.344,1,3.810,99968.00,4.12,0.00,
80.428001,8.381352,84.90,9,2017-10-30,23:30:01,180,0.0,2.5,225,0.0,142,0.1,180,101.8,26.5,7.112,86.868,1,1.524,99969.50,4.07,0.00,
80.428009,8.381366,80.50,10,2017-10-30,23:35:01,135,0.0,2.5,225,0.0,171,0.1,135,101.7,26.4,7.620,87.376,1,0.508,99968.25,4.10,0.00,
80.428009,8.381332,76.00,10,2017-10-30,23:40:01,90,0.0,2.5,225,0.0,139,0.2,325,101.7,26.5,8.128,87.884,1,0.508,99965.75,4.10,0.00,
80.427978,8.381357,83.50,9,2017-10-30,23:45:01,135,0.0,2.5,225,0.0,110,0.1,90,101.7,26.5,12.446,92.202,1,4.318,99962.50,4.10,0.00,
80.428001,8.381367,88.00,10,2017-10-30,23:50:00,135,0.0,2.5,225,0.0,135,0.1,135,101.8,26.5,13.208,92.964,1,0.762,99968.75,4.11,0.00,
80.427947,8.381357,85.50,9,2017-10-30,23:55:00,113,0.0,2.5,225,0.0,131,0.1,113,102.0,26.5,13.462,93.218,0,0.254,99979.00,4.09,0.00,
80.427963,8.381381,86.90,9,2017-10-31,00:05:00,90,0.0,2.5,225,0.0,79,0.1,90,101.6,26.5,0.000,94.488,1,1.270,99984.50,4.09,0.00,
80.427978,8.381361,94.10,9,2017-10-31,00:10:01,90,0.0,2.5,225,0.1,96,0.3,90,101.7,26.5,0.254,94.742,0,0.254,99984.75,4.13,0.00,
80.427986,8.381365,80.30,10,2017-10-31,00:15:01,135,0.0,2.5,225,0.0,132,0.1,135,101.9,26.5,1.778,96.266,1,1.778,99992.00,4.12,0.00,
80.428024,8.381380,91.30,11,2017-10-31,00:20:01,180,0.0,2.5,225,0.1,141,0.7,90,102.5,26.5,2.286,96.774,0,0.254,99992.75,4.09,0.00,
80.428031,8.381368,91.40,10,2017-10-31,00:25:01,180,0.0,2.5,225,0.1,180,0.2,180,102.9,26.5,2.540,97.028,1,0.254,100008.50,4.12,0.00,
80.428031,8.381382,83.10,11,2017-10-31,00:30:00,90,0.0,2.5,225,0.3,133,1.1,90,103.2,26.4,2.540,97.028,0,0.000,100018.00,4.10,0.00,
80.428001,8.381363,81.70,10,2017-10-31,00:35:00,180,0.0,2.5,225,0.1,110,0.5,90,103.9,26.4,2.540,97.028,0,0.000,100029.00,4.12,0.00,
80.428009,8.381381,89.80,10,2017-10-31,00:40:00,90,0.0,2.5,225,0.3,123,0.9,135,104.0,26.3,2.540,97.028,0,0.000,100036.50,4.10,0.00,
80.428016,8.381367,83.50,9,2017-10-31,00:45:01,90,0.0,2.5,225,0.2,139,0.7,0,104.0,26.3,2.540,97.028,0,0.000,100046.25,4.09,0.00,
80.428001,8.381357,77.90,10,2017-10-31,00:50:01,135,0.0,2.5,225,0.3,125,0.9,90,104.0,26.3,2.540,97.028,0,0.000,100055.75,4.10,0.00,
80.427986,8.381356,76.30,10,2017-10-31,00:55:01,180,0.0,2.5,225,0.2,151,1.1,135,104.0,26.3,2.540,97.028,0,0.000,100058.50,4.08,0.00,
80.428016,8.381373,84.30,10,2017-10-31,01:00:00,135,0.0,2.5,225,0.2,126,0.7,90,104.0,26.3,0.000,97.028,0,0.000,100065.75,4.12,0.00,
80.427978,8.381339,88.30,9,2017-10-31,01:05:00,90,0.0,2.5,225,0.0,127,0.3,90,103.6,26.3,0.000,97.028,0,0.000,100071.50,4.12,0.00,
80.428031,8.381370,87.20,9,2017-10-31,01:10:00,135,0.0,2.5,225,0.0,121,0.1,180,103.5,26.4,0.000,97.028,0,0.000,100075.75,4.10,0.00,
80.428031,8.381377,86.10,10,2017-10-31,01:15:00,113,4.6,2.5,225,0.1,100,0.3,90,103.4,26.4,0.000,97.028,0,0.000,100074.25,4.12,0.00,
80.428024,8.381373,83.80,10,2017-10-31,01:20:01,113,0.0,2.5,225,0.1,109,0.5,113,103.3,26.4,0.000,97.028,0,0.000,100080.50,4.12,0.00,
80.428009,8.381373,86.30,10,2017-10-31,01:25:01,113,0.0,2.5,225,0.0,113,0.2,113,103.5,26.5,0.000,97.028,0,0.000,100082.25,4.10,0.00,
80.428009,8.381369,92.00,11,2017-10-31,01:30:01,90,0.0,2.5,225,0.1,111,0.2,90,102.9,26.6,0.000,97.028,0,0.000,100086.75,4.08,0.00,
80.428009,8.381383,86.50,11,2017-10-31,01:35:00,90,0.0,2.5,225,0.0,133,0.3,180,102.1,26.7,0.000,97.028,0,0.000,100094.00,4.11,0.00,
80.428062,8.381362,90.00,11,2017-10-31,01:40:00,90,0.0,2.5,225,0.0,99,0.3,113,101.9,26.7,0.000,97.028,0,0.000,100091.75,4.10,0.02,
80.428054,8.381395,87.80,11,2017-10-31,01:45:00,180,0.0,2.5,225,0.2,165,0.5,135,100.2,26.8,0.000,97.028,0,0.000,100091.25,4.12,0.01,
80.428001,8.381363,83.30,11,2017-10-31,01:50:00,135,0.0,2.5,225,0.1,153,0.5,135,99.8,26.8,0.000,97.028,0,0.000,100086.50,4.12,0.02,
80.428016,8.381375,94.90,9,2017-10-31,01:55:01,180,5.1,2.5,225,0.1,94,0.3,0,99.3,26.9,0.000,97.028,0,0.000,100093.75,4.10,0.02,
80.428024,8.381387,94.10,11,2017-10-31,02:05:00,135,0.0,2.5,225,0.1,94,0.5,135,96.9,27.1,0.000,0.000,0,0.000,100088.50,4.11,0.02,
80.427993,8.381377,88.20,12,2017-10-31,02:10:00,113,0.0,2.5,225,0.1,121,0.3,90,96.0,27.2,0.000,0.000,0,0.000,100111.25,4.12,0.02,
80.427955,8.381379,88.20,11,2017-10-31,02:15:01,180,0.0,2.5,225,0.1,147,0.5,135,95.2,27.2,0.000,0.000,0,0.000,100127.00,4.12,0.02,
80.427978,8.381378,85.70,12,2017-10-31,02:20:01,90,0.0,2.5,225,0.2,174,1.2,90,95.0,27.3,0.000,0.000,0,0.000,100139.75,4.11,0.02,
80.427978,8.381378,87.20,11,2017-10-31,02:25:01,90,0.0,2.5,225,0.2,166,0.9,90,94.5,27.3,0.000,0.000,0,0.000,100144.75,4.10,0.02,
80.427963,8.381346,81.10,11,2017-10-31,02:30:01,113,0.0,2.5,225,0.0,69,0.1,90,94.7,27.4,0.000,0.000,0,0.000,100155.75,4.09,0.03,
80.427947,8.381347,87.90,12,2017-10-31,02:35:00,180,0.0,2.5,225,0.2,173,0.5,135,93.9,27.5,0.000,0.000,0,0.000,100157.00,4.09,0.02,
80.427932,8.381375,81.60,10,2017-10-31,02:40:00,135,0.0,2.5,225,0.1,132,0.5,90,93.5,27.6,0.000,0.000,0,0.000,100166.00,4.11,0.03,
80.427993,8.381393,79.80,12,2017-10-31,02:45:00,113,0.0,2.5,225,0.1,129,0.5,113,93.5,27.8,0.000,0.000,0,0.000,100171.75,4.13,0.02,
80.427963,8.381358,78.40,12,2017-10-31,02:50:01,90,0.0,2.5,225,0.3,115,0.7,113,92.1,27.8,0.000,0.000,0,0.000,100187.50,4.09,0.02,
80.427970,8.381365,71.30,12,2017-10-31,02:55:01,180,0.0,2.5,225,0.2,128,1.1,113,92.4,27.8,0.000,0.000,0,0.000,100190.75,4.12,0.02,
80.428024,8.381392,84.90,10,2017-10-31,03:00:01,180,0.3,2.5,225,0.3,180,0.4,180,92.3,27.8,0.000,0.000,0,0.000,100202.75,4.07,0.01,
80.428009,8.381373,68.30,10,2017-10-31,03:05:01,90,0.0,2.5,225,0.1,138,0.3,135,91.9,27.8,0.000,0.000,0,0.000,100212.25,4.10,0.01,
80.428054,8.381397,78.40,11,2017-10-31,03:10:00,135,0.0,2.5,225,0.1,103,0.5,90,92.8,27.9,0.000,0.000,0,0.000,100222.50,4.12,0.02,
80.428039,8.381422,79.00,11,2017-10-31,03:15:00,180,0.0,2.5,225,0.2,140,0.5,113,92.7,28.0,0.000,0.000,0,0.000,100229.00,4.08,0.03,
80.428009,8.381366,74.90,11,2017-10-31,03:20:00,135,0.0,2.5,225,0.1,171,0.5,135,92.3,28.1,0.000,0.000,0,0.000,100214.25,4.10,0.05,
80.428039,8.381399,79.40,11,2017-10-31,03:25:01,135,0.0,2.5,225,0.2,143,0.4,135,89.9,28.4,0.000,0.000,0,0.000,100203.50,4.07,0.05,
80.427993,8.381381,76.70,11,2017-10-31,03:30:01,90,0.0,2.5,225,0.4,164,0.6,90,88.4,28.6,0.000,0.000,0,0.000,100213.75,4.09,0.07,
80.428001,8.381373,73.20,12,2017-10-31,03:35:01,90,0.0,2.5,225,0.3,123,0.7,90,87.3,28.8,0.000,0.000,0,0.000,100211.25,4.09,0.07,
80.428009,8.381351,82.30,11,2017-10-31,03:40:00,135,0.0,2.5,225,0.3,133,0.6,135,87.1,29.0,0.000,0.000,0,0.000,100215.50,4.11,0.07,
80.428016,8.381360,84.20,11,2017-10-31,03:45:00,225,5.1,2.5,225,0.3,174,0.5,225,85.5,29.2,0.000,0.000,0,0.000,100222.75,4.12,0.08,
80.428001,8.381351,70.10,12,2017-10-31,03:50:00,135,0.0,2.5,225,0.4,181,0.7,90,85.0,29.4,0.000,0.000,0,0.000,100216.25,4.10,0.08,
80.428039,8.381368,91.80,12,2017-10-31,03:55:00,135,0.0,2.5,225,0.5,131,0.7,90,83.8,29.6,0.000,0.000,0,0.000,100218.50,4.08,0.09,
80.428054,8.381373,100.50,12,2017-10-31,04:05:00,90,0.0,2.5,225,0.3,75,1.1,90,80.5,30.0,0.000,0.000,0,0.000,100217.50,4.10,0.08,
80.428009,8.381331,85.10,11,2017-10-31,04:10:00,180,0.0,2.5,225,0.3,177,0.5,180,80.1,30.2,0.000,0.000,0,0.000,100223.25,4.13,0.06,
80.427993,8.381315,89.00,11,2017-10-31,04:15:00,180,0.0,2.5,225,0.1,180,0.5,180,79.3,30.2,0.000,0.000,0,0.000,100228.25,4.08,0.04,
80.428039,8.381344,83.60,11,2017-10-31,04:20:01,113,0.0,2.5,225,0.2,132,0.9,135,78.9,30.1,0.000,0.000,0,0.000,100229.75,4.10,0.03,
80.427986,8.381325,89.80,11,2017-10-31,04:25:01,90,0.0,2.5,225,0.2,90,0.5,90,80.0,30.0,0.000,0.000,0,0.000,100226.25,4.12,0.03,
80.428024,8.381361,92.20,12,2017-10-31,04:30:01,270,0.0,2.5,225,0.2,180,0.3,90,82.1,29.8,0.000,0.000,0,0.000,100230.75,4.09,0.04,
80.428047,8.381378,84.20,11,2017-10-31,04:35:00,270,0.0,2.5,225,0.1,270,0.3,270,82.9,29.7,0.000,0.000,0,0.000,100233.00,4.11,0.02,
80.428016,8.381340,83.30,12,2017-10-31,04:40:00,270,0.0,2.5,225,0.1,270,0.3,270,82.4,29.6,0.000,0.000,0,0.000,100236.25,4.11,0.04,
80.428024,8.381372,89.10,12,2017-10-31,04:45:00,0,0.0,2.5,225,0.1,153,0.4,0,82.9,29.6,0.000,0.000,0,0.000,100236.25,4.09,0.07,
80.428001,8.381417,85.90,12,2017-10-31,04:50:00,225,0.0,2.5,225,0.2,37,0.7,225,82.3,29.9,0.000,0.000,0,0.000,100232.25,4.10,0.09,
80.428009,8.381386,83.20,11,2017-10-31,04:55:01,0,0.0,2.5,225,0.3,150,0.7,0,79.4,30.2,0.000,0.000,0,0.000,100215.50,4.12,0.07,
80.428031,8.381415,82.00,11,2017-10-31,05:05:01,113,0.0,2.5,225,0.2,25,1.1,0,79.1,30.2,0.000,0.000,0,0.000,100214.50,4.12,0.07,
80.428016,8.381401,81.80,11,2017-10-31,05:10:01,0,0.0,2.5,225,0.0,82,0.3,0,78.3,30.4,0.000,0.000,0,0.000,100205.75,4.11,0.11,
80.428024,8.381389,82.40,12,2017-10-31,05:15:00,0,0.0,2.5,225,0.2,216,0.4,270,76.9,30.9,3.302,3.302,1,3.302,100188.50,4.12,0.20,
80.428031,8.381388,82.40,12,2017-10-31,05:20:00,90,0.0,2.5,225,0.5,119,0.9,135,73.8,31.6,3.556,3.556,0,0.254,100177.50,4.11,0.21,
80.428016,8.381401,80.00,12,2017-10-31,05:25:00,0,0.0,2.5,225,0.6,117,1.3,135,70.1,32.1,4.064,4.064,1,0.508,100166.75,4.12,0.11,
80.427993,8.381374,81.50,12,2017-10-31,05:30:00,90,0.0,2.5,225,0.3,81,0.7,270,70.7,32.1,4.572,4.826,1,0.762,100163.00,4.12,0.07,
80.428009,8.381378,78.00,11,2017-10-31,05:35:01,0,0.0,2.5,225,0.2,127,0.7,0,70.7,31.9,5.080,5.080,0,0.254,100151.50,4.12,0.05,
80.428001,8.381382,76.80,11,2017-10-31,05:40:01,0,0.0,2.5,225,0.3,117,0.8,0,72.9,31.5,5.588,5.588,1,0.508,100142.50,4.11,0.14,
80.428024,8.381405,78.80,11,2017-10-31,05:45:01,270,0.0,2.5,225,0.4,34,0.9,0,72.3,31.6,6.096,6.096,1,0.508,100127.00,4.08,0.14,
80.427978,8.381381,84.00,11,2017-10-31,05:50:00,0,2.9,2.5,225,0.6,123,1.3,0,71.3,31.9,6.604,6.604,1,0.508,100125.50,4.12,0.24,
80.428001,8.381363,83.50,11,2017-10-31,05:55:00,90,0.0,2.5,225,0.5,49,0.7,225,69.0,32.4,7.112,7.112,1,0.508,100113.25,4.12,0.14,
80.427978,8.381347,85.90,10,2017-10-31,06:05:01,0,0.0,2.5,225,0.3,67,1.1,0,69.0,33.0,0.254,10.414,1,3.556,100092.00,4.12,0.09,
80.427978,8.381350,83.50,9,2017-10-31,06:10:01,0,0.0,2.5,225,0.3,101,0.7,90,68.4,33.0,0.762,10.922,0,0.254,100060.25,4.11,0.06,
80.427970,8.381326,85.30,11,2017-10-31,06:15:01,270,0.0,2.5,225,0.4,111,1.4,270,70.5,32.4,1.270,11.430,1,0.508,100053.75,4.12,0.03,
80.427940,8.381322,88.40,10,2017-10-31,06:20:00,113,0.0,2.5,225,0.4,73,0.9,0,71.5,31.8,1.778,11.938,1,0.508,100051.50,4.12,0.05,
80.427940,8.381330,90.10,10,2017-10-31,06:25:00,113,0.0,2.5,225,0.4,22,0.9,0,73.9,31.4,2.286,12.446,0,0.254,100059.00,4.10,0.09,
80.427955,8.381324,86.30,9,2017-10-31,06:30:00,0,0.0,2.5,225,0.4,38,0.7,0,75.4,31.5,2.794,12.954,1,0.508,100050.25,4.10,0.12,
80.427963,8.381361,90.00,8,2017-10-31,06:35:01,225,5.1,2.5,225,0.7,55,1.3,0,74.2,31.6,3.302,13.462,1,0.508,100040.75,4.10,0.17,
80.428001,8.381394,88.10,10,2017-10-31,06:40:01,0,0.0,2.5,225,0.8,46,1.5,113,73.0,31.9,3.810,13.970,1,0.762,100031.00,4.11,0.18,
80.428016,8.381368,86.80,10,2017-10-31,06:45:01,90,0.0,2.5,225,0.8,41,1.8,0,71.6,32.3,4.318,14.478,0,0.254,100020.50,4.12,0.14,
80.427978,8.381360,89.80,9,2017-10-31,06:50:01,113,0.0,2.5,225,1.0,65,2.1,0,70.4,32.4,4.826,14.986,1,0.508,100002.25,4.12,0.09,
80.427986,8.381352,86.90,10,2017-10-31,06:55:00,225,3.1,2.5,225,0.5,79,1.2,180,72.3,32.2,5.334,15.494,1,0.508,99993.50,4.12,0.08,
80.428009,8.381381,82.00,9,2017-10-31,07:05:00,180,0.0,2.5,225,0.2,103,0.7,0,71.1,32.5,0.254,16.002,0,0.254,99994.50,4.10,0.14,
80.427940,8.381350,97.30,9,2017-10-31,07:10:00,0,0.0,2.5,225,0.5,132,1.3,180,68.6,32.8,0.762,16.510,1,0.508,99969.75,4.08,0.11,
80.427925,8.381365,99.90,9,2017-10-31,07:15:01,270,3.2,2.5,225,0.4,36,0.9,0,68.1,32.9,1.270,17.018,1,0.508,99980.50,4.10,0.12,
80.427993,8.381391,86.70,10,2017-10-31,07:20:01,270,0.0,2.5,225,0.5,69,1.1,0,68.9,32.8,1.778,17.526,0,0.254,99975.00,4.12,0.13,
80.427986,8.381352,92.60,10,2017-10-31,07:25:01,0,0.0,2.5,225,0.9,87,1.9,0,68.9,32.6,2.286,18.034,1,0.508,99966.75,4.10,0.12,
80.428024,8.381383,77.40,10,2017-10-31,07:30:00,0,0.0,2.5,225,0.7,12,1.4,0,70.5,32.4,2.540,18.288,0,0.254,99958.50,4.10,0.14,
80.427963,8.381361,92.90,9,2017-10-31,07:35:00,113,3.0,2.5,225,0.7,58,1.3,0,72.3,32.6,2.794,18.542,0,0.254,99945.00,4.10,0.17,
80.427955,8.381352,103.40,8,2017-10-31,07:40:00,0,0.0,2.5,225,0.5,12,1.7,0,70.6,32.9,3.048,18.796,0,0.254,99936.50,4.12,0.10,
80.428031,8.381411,68.30,9,2017-10-31,07:45:01,0,0.0,2.5,225,0.7,51,1.3,0,67.7,32.8,3.302,19.050,0,0.254,99936.75,4.11,0.06,
80.427963,8.381362,96.40,10,2017-10-31,07:50:01,270,0.0,2.5,225,0.5,58,1.1,270,69.9,32.3,3.556,19.304,0,0.254,99941.00,4.11,0.05,
80.428016,8.381363,86.10,11,2017-10-31,07:55:01,0,0.0,2.5,225,0.7,44,1.3,0,71.4,31.7,3.810,19.558,1,0.254,99923.00,4.11,3.10,
